366,44;-0,00310409;18254;-133,59;-278,694;53,1937;245,151;304,95;-956,122;0;366,44;27386400
366,48;-0,00347342;18258;-132,806;-276,713;53,424;245,016;304,955;-956,564;0;366,48;27386800
366,52;-0,00352151;18262;-132,157;-274,277;53,3648;244,977;304,965;-956,882;0;366,52;27387200
366,56;-0,0035692;18269;-130,846;-269,439;52,959;244,922;304,984;-957,382;0;366,56;27387600
366,6;-0,00361648;18273;-130,135;-266,455;52,7383;244,918;304,985;-957,536;0;366,6;27388000
366,64;-0,00366329;18277;-129,498;-263,405;52,4699;244,958;304,979;-957,578;0;366,64;27388400
366,68;-0,00370962;18281;-129,023;-260,476;52,0726;245,061;304,974;-957,738;0;366,68;27388800
366,72;-0,00375544;18288;-128,36;-255,777;50,9727;245,352;304,971;-958,068;0;366,72;27389200
366,76;-0,00380071;18292;-128,06;-253,385;50,1207;245,549;304,967;-958,21;0;366,76;27389600
366,8;-0,00384542;18296;-127,775;-251,374;49,2532;245,744;304,911;-958,358;0;366,8;27390000
366,84;-0,00388952;18300;-127,511;-249,429;48,3865;245,959;304,891;-958,426;0;366,84;27390400
366,88;-0,00393298;18308;-127,089;-246,093;46,3171;246,411;304,786;-958,625;0;366,88;27390800
366,92;-0,00397579;18311;-126,979;-244,85;45,353;246,598;304,744;-958,573;0;366,92;27391200
366,96;-0,00401792;18315;-126,863;-243,462;43,9612;246,828;304,651;-958,609;0;366,96;27391600
367;-0,00405934;18323;-126,87;-240,684;40,231;247,424;304,456;-958,471;0;367;27392000
367,04;-0,00410001;18326;-126,919;-239,617;38,1992;247,688;304,408;-958,442;0;367,04;27392400
367,08;-0,00413992;18330;-126,774;-237,965;34,459;247,887;304,299;-958,188;0;367,08;27392800
367,12;-0,00417905;18334;-126,659;-235,975;28,0543;248,155;304,198;-957,78;0;367,12;27393200
367,16;-0,00421738;18342;-127,014;-231,436;-8,07063;249,128;303,982;-956,92;0;367,16;27393600
367,2;-0,00425486;18345;-127,294;-229,521;-34,709;249,757;303,946;-956,554;0;367,2;27394000
367,24;-0,00429149;18349;-127,796;-226,946;-76,2933;250,964;303,876;-956,072;0;367,24;27394400
367,28;-0,00432725;18357;-129,533;-220,654;-150,698;255,657;303,82;-955,144;0;367,28;27394800
367,32;-0,0043621;18360;-130,376;-217,849;-173,57;258,447;303,807;-954,744;0;367,32;27395200
367,36;-0,00439602;18364;-131,592;-213,902;-201,484;263,074;303,796;-954,266;0;367,36;27395600
367,4;-0,00442902;18368;-132,794;-209,499;-226,648;268,327;303,747;-953,37;0;367,4;27396000
367,44;-0,00446104;18375;-135,079;-201,92;-263,463;279,431;303,699;-951,642;0;367,44;27396400
367,48;-0,0044921;18379;-136,519;-197,915;-279,577;285,835;303,687;-950,744;0;367,48;27396800
367,52;-0,00452216;18383;-138,118;-194,15;-291,232;292,206;303,664;-949,852;0;367,52;27397200
367,56;-0,00455121;18391;-141,532;-187,304;-304,307;303,401;303,642;-948,19;0;367,56;27397600
367,6;-0,00457923;18394;-142,784;-184,982;-307,425;307,113;303,613;-947,508;0;367,6;27398000
367,64;-0,00460621;18398;-144,397;-182,06;-310,884;311,791;303,609;-946,666;0;367,64;27398400
367,68;-0,00463213;18402;-146,086;-179,244;-314,124;316,02;303,575;-945,988;0;367,68;27398800
367,72;-0,00465698;18409;-148,742;-174,118;-318,655;322,017;303,54;-944,85;0;367,72;27399200
367,76;-0,00468075;18413;-150,035;-171,186;-320,882;325,079;303,566;-944,384;0;367,76;27399600
367,8;-0,00470342;18417;-151,061;-168,147;-322,641;327,028;303,511;-943,47;1;367,8;27400000
367,84;-0,00472498;18423;-101,604;-95,0712;-381,933;320,206;296,196;-862,713;1;367,84;27400400
367,88;-0,00474544;18423;-101,604;-95,0712;-381,933;320,206;296,196;-862,713;1;367,88;27400800
367,92;-0,00476476;18423;-101,604;-95,0712;-381,933;320,206;296,196;-862,713;1;367,92;27401200
367,96;-0,00478296;18423;-101,604;-95,0712;-381,933;320,206;296,196;-862,713;1;367,96;27401600
368;-0,00480001;18424;205,188;-300,486;-544,238;148,559;164,448;-1405,83;1;368;27402000
368,04;-0,00481591;18425;662,981;-593,947;-777,199;-102,673;-42,3357;-2249,38;1;368,04;27402400
368,08;-0,00483067;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,08;27402800
368,12;-0,00484426;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,12;27403200
368,16;-0,0048567;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,16;27403600
368,2;-0,00486796;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,2;27404000
368,24;-0,00487806;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,24;27404400
368,28;-0,004887;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,28;27404800
368,32;-0,00489477;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,32;27405200
368,36;-0,00490137;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,36;27405600
368,4;-0,0049068;18426;1143,71;-896,458;-1018,16;-364,067;-265,145;-3149,25;1;368,4;27406000
368,44;-0,00491107;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,44;27406400
368,48;-0,00491418;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,48;27406800
368,52;-0,00491614;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,52;27407200
368,56;-0,00491693;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,56;27407600
368,6;-0,00491659;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,6;27408000
368,64;-0,00491511;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,64;27408400
368,68;-0,0049125;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,68;27408800
368,72;-0,00490876;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,72;27409200
368,76;-0,0049039;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,76;27409600
368,8;-0,00489794;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,8;27410000
368,84;-0,00489089;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,84;27410400
368,88;-0,00488276;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,88;27410800
368,92;-0,00487357;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,92;27411200
368,96;-0,00486331;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;368,96;27411600
369;-0,00485201;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369;27412000
369,04;-0,00483967;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,04;27412400
369,08;-0,00482633;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,08;27412800
369,12;-0,004812;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,12;27413200
369,16;-0,00479667;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,16;27413600
369,2;-0,0047804;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,2;27414000
369,24;-0,00476317;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,24;27414400
369,28;-0,00474502;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,28;27414800
369,32;-0,00472596;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,32;27415200
369,36;-0,00470601;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,36;27415600
369,4;-0,0046852;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,4;27416000
369,44;-0,00466355;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,44;27416400
369,48;-0,00464107;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,48;27416800
369,52;-0,00461779;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,52;27417200
369,56;-0,00459374;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,56;27417600
369,6;-0,00456892;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,6;27418000
369,64;-0,00454338;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,64;27418400
369,68;-0,00451713;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,68;27418800
369,72;-0,0044902;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,72;27419200
369,76;-0,00446261;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,76;27419600
369,8;-0,00443439;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,8;27420000
369,84;-0,00440556;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,84;27420400
369,88;-0,00437616;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,88;27420800
369,92;-0,0043462;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,92;27421200
369,96;-0,00431571;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;369,96;27421600
370;-0,00428473;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370;27422000
370,04;-0,00425327;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,04;27422400
370,08;-0,00422137;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,08;27422800
370,12;-0,00418906;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,12;27423200
370,16;-0,00415635;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,16;27423600
370,2;-0,00412329;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,2;27424000
370,24;-0,0040899;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,24;27424400
370,28;-0,00405621;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,28;27424800
370,32;-0,00402224;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,32;27425200
370,36;-0,00398802;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,36;27425600
370,4;-0,00395359;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,4;27426000
370,44;-0,00391897;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,44;27426400
370,48;-0,00388419;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,48;27426800
370,52;-0,00384928;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,52;27427200
370,56;-0,00357632;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,56;27427600
370,6;-0,00322398;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,6;27428000
370,64;-0,00287159;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,64;27428400
370,68;-0,00251919;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,68;27428800
370,72;-0,00216682;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,72;27429200
370,76;-0,0018145;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,76;27429600
370,8;-0,00146226;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,8;27430000
370,84;-0,00111013;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,84;27430400
370,88;-0,00075816;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,88;27430800
370,92;-0,000406349;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,92;27431200
370,96;-5,47E-05;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;370,96;27431600
371;0,000296644;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371;27432000
371,04;0,000647759;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,04;27432400
371,08;0,000998597;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,08;27432800
371,12;0,00134912;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,12;27433200
371,16;0,0016993;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,16;27433600
371,2;0,00204912;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,2;27434000
371,24;0,00239854;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,24;27434400
371,28;0,00274756;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,28;27434800
371,32;0,00309611;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,32;27435200
371,36;0,00344421;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,36;27435600
371,4;0,00379182;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,4;27436000
371,44;0,00398027;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,44;27436400
371,48;0,00400955;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,48;27436800
371,52;0,00403829;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,52;27437200
371,56;0,00406644;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,56;27437600
371,6;0,004094;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,6;27438000
371,64;0,00412094;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,64;27438400
371,68;0,00414726;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,68;27438800
371,72;0,00417292;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,72;27439200
371,76;0,00419792;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,76;27439600
371,8;0,00422224;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,8;27440000
371,84;0,00424587;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,84;27440400
371,88;0,00426878;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,88;27440800
371,92;0,00429096;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,92;27441200
371,96;0,00431241;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;371,96;27441600
372;0,0043331;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372;27442000
372,04;0,00435302;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,04;27442400
372,08;0,00437218;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,08;27442800
372,12;0,00439054;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,12;27443200
372,16;0,0044081;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,16;27443600
372,2;0,00442485;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,2;27444000
372,24;0,00444078;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,24;27444400
372,28;0,00445589;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,28;27444800
372,32;0,00447015;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,32;27445200
372,36;0,00448357;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,36;27445600
372,4;0,00449615;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,4;27446000
372,44;0,00450786;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,44;27446400
372,48;0,00451871;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,48;27446800
372,52;0,0045287;18427;1571,04;-1161,02;-1229,71;-596,164;-464,897;-3950,24;1;372,52;27447200
372,56;0,00453782;18433;209,262;-202,869;-381,157;219,921;166,672;-1376,33;1;372,56;27447600
372,6;0,00454607;18436;57,5312;-95,4228;-278,555;288,094;224,637;-1069,28;1;372,6;27448000
372,64;0,00455343;18440;6,78661;-60,5695;-238,471;316,52;248,558;-966,449;1;372,64;27448400
372,68;0,00455992;18447;-11,3832;-45,4497;-213,485;333,719;263,425;-927,885;1;372,68;27448800
372,72;0,00456552;18451;-13,8345;-42,3484;-204,756;337,609;266,971;-917,112;1;372,72;27449200
372,76;0,00457025;18455;-14,8447;-40,2974;-198,411;340,238;269,323;-907,975;1;372,76;27449600
372,8;0,0045741;18459;-15,2858;-38,845;-193,785;342,223;270,772;-900,631;1;372,8;27450000
372,84;0,00457706;18463;-15,5612;-37,7952;-190,42;344,155;272,127;-895,733;1;372,84;27450400
372,88;0,00457915;18470;-16,0052;-36,2834;-186,172;346,698;273,601;-888,888;1;372,88;27450800
372,92;0,00458036;18474;-16,125;-35,6215;-184,305;347,821;274,246;-886,404;0;372,92;27451200
372,96;0,00458069;18478;-16,2631;-35,2001;-182,728;348,916;274,793;-885,256;0;372,96;27451600
373;0,00458016;18486;-15,7486;-34,5962;-179,528;349,958;275,671;-884,79;0;373;27452000
373,04;0,00457876;18490;-15,6488;-34,2106;-177,761;350,219;276,104;-884,876;0;373,04;27452400
373,08;0,0045765;18493;-15,8407;-33,8052;-176,378;350,498;276,382;-884,982;0;373,08;27452800
373,12;0,00457338;18501;-16,0332;-32,8963;-172,428;350,819;277,023;-886,088;0;373,12;27453200
373,16;0,00456942;18505;-15,5591;-32,6455;-170,277;350,518;277,071;-886,384;0;373,16;27453600
373,2;0,0045646;18508;-15,1106;-32,4092;-168,61;350,302;277,229;-886,232;0;373,2;27454000
373,24;0,00455896;18512;-14,6867;-32,1237;-166,422;350,219;277,333;-886,138;0;373,24;27454400
373,28;0,00455248;18516;-14,1412;-31,6586;-164,029;349,93;277,567;-885,676;0;373,28;27454800
373,32;0,00454518;18523;-13,0036;-30,7518;-159,048;349,088;277,705;-884,804;0;373,32;27455200
373,36;0,00453707;18528;-11,7826;-30,096;-154,807;348,417;277,866;-884,946;0;373,36;27455600
373,4;0,00452817;18531;-10,9356;-29,8324;-151,702;347,98;277,94;-885,598;0;373,4;27456000
373,44;0,00451847;18539;-8,14262;-29,0207;-139,713;346,781;278,112;-886,372;0;373,44;27456400
373,48;0,00450799;18543;-6,46061;-28,748;-129,867;345,999;278,209;-887,766;0;373,48;27456800
373,52;0,00449675;18547;-4,42632;-28,4822;-116,477;345,156;278,333;-888,714;0;373,52;27457200
373,56;0,00448474;18551;-1,91313;-28,4012;-100,778;344,235;278,378;-889,9;0;373,56;27457600
373,6;0,004472;18558;4,05828;-28,4913;-72,8616;342,434;278,47;-892,374;0;373,6;27458000
373,64;0,00445852;18562;8,14037;-28,6155;-59,3122;341,446;278,47;-893,483;0;373,64;27458400
373,68;0,00444432;18566;12,7588;-28,8384;-47,4178;340,281;278,445;-895,111;0;373,68;27458800
373,72;0,00442943;18573;20,5605;-29,411;-30,9369;338,399;278,437;-898,835;0;373,72;27459200
373,76;0,00441384;18577;23,9492;-29,7847;-23,782;337,543;278,363;-900,411;0;373,76;27459600
373,8;0,00439758;18581;26,8541;-30,2028;-17,2407;336,647;278,32;-901,825;0;373,8;27460000
373,84;0,00438067;18585;29,3596;-30,6792;-11,2446;335,852;278,254;-903,101;0;373,84;27460400
373,88;0,00436311;18592;32,8051;-31,7628;0,145193;334,317;278,22;-905,883;0;373,88;27460800
373,92;0,00434494;18596;34,3655;-32,5545;8,85139;333,23;278,244;-908,001;0;373,92;27461200
373,96;0,00432615;18600;35,7955;-33,514;19,5981;332,05;278,216;-910,126;0;373,96;27461600
374;0,00430677;18604;37,3296;-34,7771;31,5923;330,748;278,151;-912,638;0;374;27462000
374,04;0,00428682;18611;40,6682;-38,6176;53,8996;328,091;277,944;-917,282;0;374,04;27462400
374,08;0,00426631;18615;42,5241;-42,5388;66,2961;326,487;277,769;-919,938;0;374,08;27462800
374,12;0,00424527;18618;43,9519;-46,5514;75,2062;325,219;277,594;-922,09;0;374,12;27463200
374,16;0,00422371;18626;47,6193;-60,8377;96,9794;322,009;277,226;-929,081;0;374,16;27463600
374,2;0,00420165;18630;49,8944;-69,7422;109,254;320,043;276,98;-933,051;0;374,2;27464000
374,24;0,00417912;18634;52,8751;-79,6169;123,621;317,824;276,72;-937,055;0;374,24;27464400
374,28;0,00415613;18641;59,0575;-97,7887;150,488;314,337;276,176;-946,308;0;374,28;27464800
374,32;0,00413269;18645;63,4242;-107,057;168,396;312,074;275,833;-952,268;0;374,32;27465200
374,36;0,00410884;18649;68,1971;-115,327;186,199;310,051;275,511;-958,492;0;374,36;27465600
374,4;0,0040846;18653;73,026;-123,042;202,226;308,228;275,151;-965,287;0;374,4;27466000
374,44;0,00405998;18660;81,3389;-135,284;227,187;305,317;274,518;-978,928;0;374,44;27466400
374,48;0,004035;18664;86,096;-141,437;239,97;303,585;274,137;-987,104;0;374,48;27466800
374,52;0,00400969;18668;90,7921;-147,137;251,755;301,694;273,739;-995,621;0;374,52;27467200
374,56;0,00398406;18672;95,5037;-152,284;262,649;299,689;273,33;-1003,66;0;374,56;27467600
374,6;0,00395815;18675;98,8193;-155,787;269,81;298,112;273,019;-1009,15;0;374,6;27468000
374,64;0,00393197;18683;106,378;-164,213;283,981;294,03;272,124;-1022,4;0;374,64;27468400
374,68;0,00390554;18687;109,847;-168,009;288,77;292,294;271,693;-1028,44;0;374,68;27468800
374,72;0,00387888;18694;115,468;-173,514;296,368;289,021;270,866;-1036,51;0;374,72;27469200
374,76;0,00385203;18698;118,123;-175,83;299,799;287,483;270,409;-1040,41;0;374,76;27469600
374,8;0,00382499;18702;120,498;-177,729;302,853;285,869;269,94;-1043,78;0;374,8;27470000
374,84;0,0037978;18706;122,443;-179,377;305,325;284,289;269,433;-1046,57;0;374,84;27470400
374,88;0,00377047;18709;123,783;-180,61;306,933;283,107;269,065;-1048,59;0;374,88;27470800
374,92;0,00374303;18717;126,686;-183,69;310,759;279,655;268,035;-1053,3;0;374,92;27471200
374,96;0,0037155;18721;127,753;-185,036;312,432;277,829;267,51;-1055,14;0;374,96;27471600
375;0,0036879;18724;128,349;-185,976;313,563;276,432;267,114;-1056,52;0;375;27472000
375,04;0,00366025;18732;129,444;-188,292;315,854;272,197;265,991;-1059,56;0;375,04;27472400
375,08;0,00363258;18736;129,784;-189,258;316,68;269,972;265,44;-1060,41;0;375,08;27472800
375,12;0,00360491;18739;129,922;-189,934;317,321;268,159;264,98;-1060,89;0;375,12;27473200
375,16;0,00357726;18743;130,024;-190,799;318,218;265,565;264,36;-1061,28;0;375,16;27473600
375,2;0,00354965;18751;130,299;-192,253;319,755;260,574;263,138;-1062,03;0;375,2;27474000
375,24;0,00352211;18754;130,396;-192,735;320,227;258,811;262,676;-1062,21;0;375,24;27474400
375,28;0,00349465;18762;130,801;-193,936;321,33;254,595;261,485;-1062,74;0;375,28;27474800
375,32;0,00346731;18766;131,057;-194,522;321,826;252,818;260,887;-1063,08;0;375,32;27475200
375,36;0,00344009;18770;131,305;-195,084;322,296;251,217;260,298;-1063,38;0;375,36;27475600
375,4;0,00341302;18773;131,467;-195,538;322,586;250,264;259,864;-1063,75;0;375,4;27476000
375,44;0,00338614;18777;131,656;-196,144;322,943;249,226;259,35;-1064,2;0;375,44;27476400
375,48;0,00327921;18785;131,914;-197,366;323,394;247,389;258,282;-1064,84;0;375,48;27476800
375,52;0,00293186;18789;131,935;-198,056;323,47;246,902;257,848;-1065,45;0;375,52;27477200
375,56;0,00258474;18796;131,844;-198,985;323,874;245,486;257,12;-1065,82;0;375,56;27477600
375,6;0,00223788;18800;131,641;-199,398;324,004;244,884;256,768;-1065,77;0;375,6;27478000
375,64;0,0018913;18804;131,394;-199,891;324,016;244,193;256,435;-1065,94;0;375,64;27478400
375,68;0,00154502;18808;131,121;-200,545;323,957;243,545;256,068;-1066,16;0;375,68;27478800
375,72;0,00119907;18815;130,584;-201,836;323,844;242,912;255,592;-1066,31;0;375,72;27479200
375,76;0,000853466;18815;130,584;-201,836;323,844;242,912;255,592;-1066,31;0;375,76;27479600
375,8;0,000508233;18823;130,021;-203,653;323,863;242,073;255,071;-1066,69;0;375,8;27480000
375,84;0,00016338;18826;129,831;-204,466;323,878;241,706;254,898;-1066,93;0;375,84;27480400
375,88;-0,000181053;18834;129,313;-207,121;323,953;240,485;254,447;-1067,25;0;375,88;27480800
375,92;-0,000444853;18838;128,904;-208,701;323,889;240,116;254,296;-1067,31;0;375,92;27481200
375,96;-0,000467557;18842;128,387;-210,476;323,84;239,695;254,117;-1067,48;0;375,96;27481600
376;-0,000489792;18846;127,785;-212,29;323,775;239,276;253,955;-1067,49;0;376;27482000
376,04;-0,000511557;18853;126,56;-215,081;323,612;238,48;253,749;-1066,85;0;376,04;27482400
376,08;-0,000532822;18857;125,643;-216,532;323,435;238,082;253,639;-1066,28;0;376,08;27482800
376,12;-0,000553598;18861;124,606;-217,989;323,264;237,682;253,598;-1065,87;0;376,12;27483200
376,16;-0,000573847;18864;123,704;-219,137;323,1;237,399;253,576;-1065,66;0;376,16;27483600
376,2;-0,000593562;18872;120,752;-222,2;322,563;236,778;253,569;-1065,29;0;376,2;27484000
376,24;-0,000612739;18876;119,078;-223,681;322,254;236,564;253,567;-1065,12;0;376,24;27484400
376,28;-0,000631352;18880;117,422;-225,036;321,983;236,348;253,565;-1064,9;0;376,28;27484800
376,32;-0,000649399;18883;116,284;-225,918;321,775;236,262;253,56;-1064,58;0;376,32;27485200
376,36;-0,000666859;18891;113,983;-228,091;321,388;236,187;253,613;-1064,25;0;376,36;27485600
376,4;-0,000683732;18895;113,044;-229,023;321,355;236,201;253,659;-1064,37;0;376,4;27486000
376,44;-0,000784628;18902;111,788;-230,271;321,565;236,229;253,819;-1064,64;0;376,44;27486400
376,48;-0,00158363;18902;111,788;-230,271;321,565;236,229;253,819;-1064,64;0;376,48;27486800
376,52;-0,00347422;18910;111,477;-231,781;322,736;236,208;253,992;-1065,47;0;376,52;27487200
376,56;-0,00645821;18914;111,839;-232,496;324,302;236,099;254,081;-1066,04;0;376,56;27487600
376,6;-0,0103616;18921;112,893;-233,765;331,993;235,796;254,316;-1067,8;0;376,6;27488000
376,64;-0,0149463;18925;113,59;-234,517;340,329;235,574;254,469;-1069,23;0;376,64;27488400
376,68;-0,0199671;18929;114,229;-235,206;350,376;235,399;254,573;-1070,5;0;376,68;27488800
376,72;-0,0251996;18936;115,558;-236,414;369,045;235,021;254,816;-1073,48;0;376,72;27489200
376,76;-0,0304525;18936;115,558;-236,414;369,045;235,021;254,816;-1073,48;0;376,76;27489600
376,8;-0,035572;18944;117,543;-237,87;387,988;234,545;255,112;-1079,01;0;376,8;27490000
376,84;-0,0404398;18947;118,36;-238,345;394,12;234,38;255,226;-1081,31;0;376,84;27490400
